id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi,sport_category,Female_M,Male_M,Female_P,Male_P
620,Kanat Kalizhanovich Abutalipov,M,29.0,168.0,56.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Boxing,Boxing Bantamweight,,Kazakhstan,19.8,Combat,9,29,23.68,76.32
623,Irina Alekseyevna Abysova,F,27.0,175.0,56.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Olympic Distance,,Russia,18.3,Combined,74,51,59.2,40.8
623,Irina Alekseyevna Abysova,F,31.0,175.0,56.0,Russia,RUS,2012 Summer,2012,Summer,London,Triathlon,Triathlon Olympic Distance,,Russia,18.3,Combined,69,46,60.0,40.0
680,Rita Nikolayevna Achkina,F,25.0,168.0,63.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing 5 Kilometres,,Russia,22.3,Skiing,20,40,33.33,66.67
680,Rita Nikolayevna Achkina,F,30.0,168.0,63.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 5 Kilometres,,Russia,22.3,Skiing,21,39,35.0,65.0
680,Rita Nikolayevna Achkina,F,30.0,168.0,63.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 3 X 5 Kilometres Relay,Bronze,Russia,22.3,Skiing,21,39,35.0,65.0
743,Arslanbek Aylow,M,23.0,177.0,75.0,Turkmenistan,TKM,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Middleweight,,Turkmenistan,23.9,Combat,2,1,66.67,33.33
826,Lyukman Rasakovich Adams,M,23.0,194.0,87.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Triple Jump,,Russia,23.1,Combined,69,46,60.0,40.0
943,Arman Adikyan,M,23.0,168.0,66.0,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Welterweight, Greco-Roman",,Armenia,23.4,Combat,0,15,0.0,100.0
972,Herman Aleksandrovich Adlerberg,M,21.0,179.0,74.0,Bylina-2,RUS,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 8 Metres,,Russia,23.1,Water,0,17,0.0,100.0
1000,Dainius Adomaitis,M,26.0,202.0,100.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball,Bronze,Lithuania,24.5,Team,1,12,7.69,92.31
1001,Svajnas Adomaitis,M,19.0,175.0,55.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Featherweight, Greco-Roman",,Lithuania,18.0,Combat,0,6,0.0,100.0
1004,Aurimas Adomaviius,M,22.0,204.0,100.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Quadruple Sculls,,Lithuania,24.0,Paddling,3,13,18.75,81.25
1032,Serhiy Mykolaiovych Advena,M,20.0,190.0,82.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Ukraine,22.7,Aquatics,23,36,38.98,61.02
1032,Serhiy Mykolaiovych Advena,M,20.0,190.0,82.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming 200 Metres Butterfly,,Ukraine,22.7,Aquatics,23,36,38.98,61.02
1032,Serhiy Mykolaiovych Advena,M,24.0,190.0,82.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 200 Metres Freestyle,,Ukraine,22.7,Aquatics,30,28,51.72,48.28
1032,Serhiy Mykolaiovych Advena,M,24.0,190.0,82.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 200 Metres Butterfly,,Ukraine,22.7,Aquatics,30,28,51.72,48.28
1034,Viktoriya Adyeva,F,20.0,160.0,55.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,,Kazakhstan,21.5,Skating,26,8,76.47,23.53
1035,Erkin Adylbek uulu,M,25.0,190.0,80.0,Kyrgyzstan,KGZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Light-Heavyweight,,Kyrgyzstan,22.2,Combat,1,9,10.0,90.0
1036,Olga Olegovna Adzhigerskaya,F,26.0,192.0,65.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Handball,Handball,,Kazakhstan,17.6,Team,26,0,100.0,0.0
1037,Rustam Iwanovych Adzhy,M,23.0,175.0,69.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Lightweight, Greco-Roman",,Ukraine,22.5,Combat,1,26,3.7,96.3
1037,Rustam Iwanovych Adzhy,M,27.0,175.0,69.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Welterweight, Greco-Roman",,Ukraine,22.5,Combat,3,31,8.82,91.18
1047,"Carl Bror Emil ""Kalle"" Aejemelaeus (-im)",M,29.0,169.0,71.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Modern Pentathlon,Modern Pentathlon Individual,,Russia,24.9,Combined,0,44,0.0,100.0
1069,Nikolay Konstantinovich Afanasyev,M,30.0,187.0,80.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Decathlon,,Russia,22.9,Combined,57,44,56.44,43.56
1070,Valery Yevgenyevich Afanasyev,M,23.0,175.0,79.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,,Russia,25.8,Water,0,10,0.0,100.0
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Individual All-Around,,Russia,19.2,Gymnastics,38,40,48.72,51.28
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Team All-Around,,Russia,19.2,Gymnastics,38,40,48.72,51.28
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Floor Exercise,,Russia,19.2,Gymnastics,38,40,48.72,51.28
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Uneven Bars,,Russia,19.2,Gymnastics,38,40,48.72,51.28
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Balance Beam,,Russia,19.2,Gymnastics,38,40,48.72,51.28
1071,Kseniya Dmitriyevna Afanasyeva,F,20.0,158.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Team All-Around,Silver,Russia,19.2,Gymnastics,30,30,50.0,50.0
1071,Kseniya Dmitriyevna Afanasyeva,F,20.0,158.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Floor Exercise,,Russia,19.2,Gymnastics,30,30,50.0,50.0
1071,Kseniya Dmitriyevna Afanasyeva,F,20.0,158.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Balance Beam,,Russia,19.2,Gymnastics,30,30,50.0,50.0
1072,Yelena Aleksandrovna Afanasyeva (Vlasova-),F,30.0,164.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 800 Metres,,Russia,20.8,Combined,57,44,56.44,43.56
1085,Maksim Sergeyevich Afinogenov,M,22.0,183.0,88.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,Bronze,Russia,26.3,Skating,50,43,53.76,46.24
1085,Maksim Sergeyevich Afinogenov,M,26.0,183.0,88.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Russia,26.3,Skating,52,61,46.02,53.98
1085,Maksim Sergeyevich Afinogenov,M,30.0,183.0,88.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia,26.3,Skating,59,52,53.15,46.85
1089,Vladimir Afonin,M,24.0,189.0,67.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,"Athletics 5,000 Metres",,Russia,18.8,Combined,28,30,48.28,51.72
1090,Inha Mykolavna Afonina,F,22.0,167.0,60.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Diving,Diving Platform,,Russia,21.5,Aquatics,37,41,47.44,52.56
1093,Marina Anatolyevna Aframeyeva,F,25.0,171.0,62.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",,Russia,21.2,Equestrianism,4,4,50.0,50.0
1110,Aleksandr Agafonov,M,21.0,190.0,86.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Uzbekistan,23.8,Aquatics,0,14,0.0,100.0
1110,Aleksandr Agafonov,M,25.0,190.0,86.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 100 Metres Freestyle,,Uzbekistan,23.8,Aquatics,3,11,21.43,78.57
1110,Aleksandr Agafonov,M,29.0,190.0,86.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Swimming,Swimming 100 Metres Freestyle,,Uzbekistan,23.8,Aquatics,4,11,26.67,73.33
1115,Marina Aganina,F,20.0,158.0,51.0,Uzbekistan,UZB,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,,Uzbekistan,20.4,Skating,2,1,66.67,33.33
1117,Gennady Mikhaylovich Agapov,M,30.0,181.0,76.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics 50 Kilometres Walk,,Russia,23.2,Combined,27,46,36.99,63.01
1117,Gennady Mikhaylovich Agapov,M,34.0,181.0,76.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics 50 Kilometres Walk,,Russia,23.2,Combined,21,33,38.89,61.11
1125,Rstm Aayev,M,22.0,186.0,96.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Heavyweight, Freestyle",,Azerbaijan,27.7,Combat,0,21,0.0,100.0
1126,Vilayt Aayev,M,24.0,168.0,62.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Bantamweight, Greco-Roman",,Azerbaijan,22.0,Combat,1,12,7.69,92.31
1147,Viktor Ivanovich Ageyev,M,20.0,184.0,80.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo,Bronze,Russia,23.6,Team,0,31,0.0,100.0
1147,Viktor Ivanovich Ageyev,M,24.0,184.0,80.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo,Silver,Russia,23.6,Team,0,13,0.0,100.0
1147,Viktor Ivanovich Ageyev,M,28.0,184.0,80.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo,Bronze,Russia,23.6,Team,9,22,29.03,70.97
1158,Mamed Aghaev,M,28.0,177.0,84.0,Armenia,ARM,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Light-Heavyweight, Freestyle",,Armenia,26.8,Combat,0,9,0.0,100.0
1162,Levon Aghasyan,M,21.0,193.0,75.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Triple Jump,,Armenia,20.1,Combined,4,1,80.0,20.0
1165,Vladimir Agishev,M,27.0,171.0,70.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Small-Bore Rifle Three Positions 50 Metres,,Russia,23.9,Target,2,15,11.76,88.24
1460,Johannes Ahun,M,20.0,187.0,76.0,Estonia,EST,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Windsurfer,,Estonia,21.7,Water,0,2,0.0,100.0
1460,Johannes Ahun,M,24.0,187.0,76.0,Estonia,EST,2012 Summer,2012,Summer,London,Sailing,Sailing Windsurfer,,Estonia,21.7,Water,2,3,40.0,60.0
1475,Aleksis Aide,M,24.0,176.0,67.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics 10 Kilometres Walk,,Russia,21.6,Combined,0,44,0.0,100.0
1477,Neringa Aidietyt,F,29.0,177.0,60.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics 20 Kilometres Walk,,Lithuania,19.2,Combined,15,8,65.22,34.78
1477,Neringa Aidietyt,F,33.0,177.0,60.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics 20 Kilometres Walk,,Lithuania,19.2,Combined,11,8,57.89,42.11
1539,Marina Aleksandrovna Aitova (Korzhova-),F,21.0,177.0,58.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Athletics,Athletics High Jump,,Kazakhstan,18.5,Combined,15,11,57.69,42.31
1539,Marina Aleksandrovna Aitova (Korzhova-),F,25.0,177.0,58.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics High Jump,,Kazakhstan,18.5,Combined,15,8,65.22,34.78
1540,Artur Surenovych Aivazian,M,27.0,177.0,88.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1,Target,10,14,41.67,58.33
1540,Artur Surenovych Aivazian,M,27.0,177.0,88.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1,Target,10,14,41.67,58.33
1540,Artur Surenovych Aivazian,M,27.0,177.0,88.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Ukraine,28.1,Target,10,14,41.67,58.33
1540,Artur Surenovych Aivazian,M,31.0,177.0,88.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1,Target,15,17,46.88,53.12
1540,Artur Surenovych Aivazian,M,31.0,177.0,88.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1,Target,15,17,46.88,53.12
1540,Artur Surenovych Aivazian,M,31.0,177.0,88.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Ukraine,28.1,Target,15,17,46.88,53.12
1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1,Target,8,19,29.63,70.37
1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1,Target,8,19,29.63,70.37
1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,Gold,Ukraine,28.1,Target,8,19,29.63,70.37
1540,Artur Surenovych Aivazian,M,39.0,177.0,88.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1,Target,12,16,42.86,57.14
1540,Artur Surenovych Aivazian,M,39.0,177.0,88.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1,Target,12,16,42.86,57.14
1540,Artur Surenovych Aivazian,M,39.0,177.0,88.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Ukraine,28.1,Target,12,16,42.86,57.14
1584,Aleksey Nikolayevich Akatyev,M,21.0,184.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 400 Metres Freestyle,,Russia,20.1,Aquatics,39,39,50.0,50.0
1584,Aleksey Nikolayevich Akatyev,M,21.0,184.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,"Swimming 1,500 Metres Freestyle",,Russia,20.1,Aquatics,39,39,50.0,50.0
1592,Egamnazar Akbarov,M,28.0,172.0,73.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Judo,Judo Lightweight,,Uzbekistan,24.7,Combat,2,22,8.33,91.67
1605,Adolfas Akelaitis,M,18.0,176.0,67.0,Lithuania,LTU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics High Jump,,Lithuania,21.6,Combined,1,5,16.67,83.33
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Russia,23.4,Skiing,21,39,35.0,65.0
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia,23.4,Skiing,21,39,35.0,65.0
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Russia,23.4,Skiing,21,39,35.0,65.0
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,,Russia,23.4,Skiing,21,39,35.0,65.0
1636,Svitlana Viktorivna Akhadova,F,23.0,170.0,69.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Kayak Fours, 500 Metres",,Ukraine,23.9,Paddling,12,8,60.0,40.0
1637,Yelena Rabigovna Akhaminova (-Sokolovskaya),F,18.0,181.0,80.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball,Gold,Russia,24.4,Team,20,39,33.9,66.1
1639,Albina Khamitovna Akhatova,F,21.0,160.0,55.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon7.5 Kilometres Sprint,,Russia,21.5,Skiing,42,69,37.84,62.16
1639,Albina Khamitovna Akhatova,F,21.0,160.0,55.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon15 Kilometres,,Russia,21.5,Skiing,42,69,37.84,62.16
1639,Albina Khamitovna Akhatova,F,21.0,160.0,55.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon4 X 7.5 Kilometres Relay,Silver,Russia,21.5,Skiing,42,69,37.84,62.16
1639,Albina Khamitovna Akhatova,F,25.0,160.0,55.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon15 Kilometres,,Russia,21.5,Skiing,48,75,39.02,60.98
1639,Albina Khamitovna Akhatova,F,25.0,160.0,55.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon4 X 7.5 Kilometres Relay,Bronze,Russia,21.5,Skiing,48,75,39.02,60.98
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon7.5 Kilometres Sprint,,Russia,21.5,Skiing,53,91,36.81,63.19
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon10 Kilometres Pursuit,Bronze,Russia,21.5,Skiing,53,91,36.81,63.19
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon12.5 Kilometres Mass Start,,Russia,21.5,Skiing,53,91,36.81,63.19
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon15 Kilometres,Bronze,Russia,21.5,Skiing,53,91,36.81,63.19
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon4 X 6 Kilometres Relay,Gold,Russia,21.5,Skiing,53,91,36.81,63.19
1641,Adkhamdzhon Akhilov,M,20.0,169.0,54.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Flyweight, Freestyle",,Uzbekistan,18.9,Combat,0,24,0.0,100.0
1641,Adkhamdzhon Akhilov,M,24.0,169.0,54.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Bantamweight, Freestyle",,Uzbekistan,18.9,Combat,0,27,0.0,100.0
1642,Akhat Akhirov,M,26.0,174.0,73.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Lightweight,,Kazakhstan,24.1,Combat,2,25,7.41,92.59
1643,Sergey Akhirov,M,31.0,174.0,73.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Half-Lightweight,,Kazakhstan,24.1,Combat,2,25,7.41,92.59
1647,Murodzhon Kakharovich Akhmadaliyev,M,21.0,165.0,56.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Bantamweight,Bronze,Uzbekistan,20.6,Combat,3,27,10.0,90.0
1648,Yerdos Zhaksimbinovich Akhmadiyev,M,28.0,180.0,72.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Kazakhstan,22.2,Skiing,34,54,38.64,61.36
1648,Yerdos Zhaksimbinovich Akhmadiyev,M,28.0,180.0,72.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Kazakhstan,22.2,Skiing,34,54,38.64,61.36
1649,Artur Kamilevich Akhmatkhuzin,M,24.0,187.0,79.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Foil, Individual",,Russia,22.6,Miscellaneous,20,18,52.63,47.37
1649,Artur Kamilevich Akhmatkhuzin,M,24.0,187.0,79.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Foil, Team",,Russia,22.6,Miscellaneous,20,18,52.63,47.37
1649,Artur Kamilevich Akhmatkhuzin,M,28.0,187.0,79.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Foil, Individual",,Russia,22.6,Miscellaneous,17,15,53.12,46.88
1649,Artur Kamilevich Akhmatkhuzin,M,28.0,187.0,79.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Foil, Team",Gold,Russia,22.6,Miscellaneous,17,15,53.12,46.88
1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,21.0,190.0,120.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Super-Heavyweight, Freestyle",Silver,Russia,33.2,Combat,10,34,22.73,77.27
1651,Ibad Amirovich Akhmedov,M,21.0,160.0,54.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Flyweight, Greco-Roman",,Belarus,21.1,Combat,1,22,4.35,95.65
1653,Shukhrat Akhmedov,M,33.0,174.0,74.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Air Pistol 10 Metres,,Uzbekistan,24.4,Target,0,2,0.0,100.0
1653,Shukhrat Akhmedov,M,33.0,174.0,74.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Free Pistol 50 Metres,,Uzbekistan,24.4,Target,0,2,0.0,100.0
1654,Leyla Begnyazovna Akhmerova,F,23.0,160.0,52.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey,Bronze,Russia,20.3,Miscellaneous,21,33,38.89,61.11
1655,Damir Akhmetbekov,M,21.0,170.0,70.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Diving,Diving Platform,,Kazakhstan,24.2,Aquatics,6,17,26.09,73.91
1655,Damir Akhmetbekov,M,25.0,170.0,70.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Diving,Diving Platform,,Kazakhstan,24.2,Aquatics,7,15,31.82,68.18
1656,Sofia Akhmeteli,F,16.0,163.0,59.0,Georgia,GEO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Slalom,,Georgia,22.2,Skiing,1,5,16.67,83.33
1656,Sofia Akhmeteli,F,20.0,163.0,59.0,Georgia,GEO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Giant Slalom,,Georgia,22.2,Skiing,2,3,40.0,60.0
1656,Sofia Akhmeteli,F,20.0,163.0,59.0,Georgia,GEO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Slalom,,Georgia,22.2,Skiing,2,3,40.0,60.0
1657,Bakhyt Beshimbekovich Akhmetov,M,21.0,175.0,105.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Middle-Heavyweight,,Kyrgyzstan,34.3,Miscellaneous,0,3,0.0,100.0
1657,Bakhyt Beshimbekovich Akhmetov,M,25.0,175.0,105.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Middle-Heavyweight,,Kazakhstan,34.3,Miscellaneous,1,2,33.33,66.67
1657,Bakhyt Beshimbekovich Akhmetov,M,29.0,175.0,105.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Heavyweight,,Kazakhstan,34.3,Miscellaneous,3,5,37.5,62.5
1658,Rustam Fahimovych Akhmetov,M,22.0,185.0,74.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Athletics,Athletics High Jump,,Ukraine,21.6,Combined,3,20,13.04,86.96
1659,Igor Vladimirovich Akhremchik,M,26.0,180.0,79.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Coxless Fours,Bronze,Russia,24.4,Paddling,3,25,10.71,89.29
1660,Nataliya Akhrimenko (-Petrova),F,25.0,184.0,90.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Shot Put,,Russia,26.6,Combined,33,50,39.76,60.24
1660,Nataliya Akhrimenko (-Petrova),F,33.0,184.0,90.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Shot Put,,Russia,26.6,Combined,25,26,49.02,50.98
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Ukraine,19.8,Gymnastics,41,42,49.4,50.6
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Team All-Around,,Ukraine,19.8,Gymnastics,41,42,49.4,50.6
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Ukraine,19.8,Gymnastics,41,42,49.4,50.6
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Ukraine,19.8,Gymnastics,41,42,49.4,50.6
