id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region
41896,Andrey Vladimirovich Gorokhov,M,23.0,185.0,92.0,Unified Team-1,EUN,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Four,,Russia
41896,Andrey Vladimirovich Gorokhov,M,25.0,185.0,92.0,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Two,,Russia
41897,Boris Gorokhov,M,20.0,181.0,78.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Coxed Eights,,Russia
41898,Galina Yevgenyevna Gorokhova,F,21.0,168.0,59.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Foil, Individual",,Russia
41898,Galina Yevgenyevna Gorokhova,F,21.0,168.0,59.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencingfoil, Team",Gold,Russia
41898,Galina Yevgenyevna Gorokhova,F,26.0,168.0,59.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Foil, Individual",,Russia
41898,Galina Yevgenyevna Gorokhova,F,26.0,168.0,59.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencingfoil, Team",Silver,Russia
41898,Galina Yevgenyevna Gorokhova,F,30.0,168.0,59.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Foil, Individual",,Russia
41898,Galina Yevgenyevna Gorokhova,F,30.0,168.0,59.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencingfoil, Team",Gold,Russia
41898,Galina Yevgenyevna Gorokhova,F,33.0,168.0,59.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Foil, Individual",Bronze,Russia
41898,Galina Yevgenyevna Gorokhova,F,33.0,168.0,59.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Fencing,"Fencingfoil, Team",Gold,Russia
41902,Sergey Andreyevich Gorovoy,M,29.0,192.0,105.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo,,Kazakhstan
41902,Sergey Andreyevich Gorovoy,M,36.0,192.0,105.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Water Polo,Water Polo,,Kazakhstan
41903,Lyudmila Nikolayevna Gorozhanskaya,F,26.0,176.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Points Race,,Belarus
41904,Vyacheslav Nikolayevich Gorpishin,M,26.0,200.0,100.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Handball,Handball,,Russia
41904,Vyacheslav Nikolayevich Gorpishin,M,30.0,200.0,100.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball,Gold,Russia
41904,Vyacheslav Nikolayevich Gorpishin,M,34.0,200.0,100.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Handball,Handball,Bronze,Russia
41913,Aleksandr Georgiyevich Gorshkov,M,29.0,173.0,57.0,Soviet Union-1,RUS,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,Russia
41914,Aleksandr Ivanovich Gorshkov,M,27.0,178.0,78.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Javelin Throw,,Russia
41915,Dmitry Georgiyevich Gorshkov,M,25.0,180.0,94.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo,Bronze,Russia
41915,Dmitry Georgiyevich Gorshkov,M,29.0,180.0,94.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo,,Russia
41915,Dmitry Georgiyevich Gorshkov,M,33.0,180.0,94.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo,Silver,Russia
41915,Dmitry Georgiyevich Gorshkov,M,37.0,180.0,94.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo,Bronze,Russia
41926,Vladimir Mikhaylovich Goryayev,M,21.0,182.0,78.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Triple Jump,Silver,Russia
41928,Valery Leonidovich Goryushev,M,23.0,198.0,89.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball,,Russia
41928,Valery Leonidovich Goryushev,M,27.0,198.0,89.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball,Silver,Russia
41999,Valentna Gotovska (Tolstika-),F,26.0,176.0,62.0,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics High Jump,,Latvia
41999,Valentna Gotovska (Tolstika-),F,30.0,176.0,62.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Long Jump,,Latvia
41999,Valentna Gotovska (Tolstika-),F,35.0,176.0,62.0,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Long Jump,,Latvia
41999,Valentna Gotovska (Tolstika-),F,38.0,176.0,62.0,Latvia,LAT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Long Jump,,Latvia
42004,Aleksandr Gennadyevich Gotsky,M,28.0,169.0,58.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Marathon,,Russia
42124,Olga Alekseyevna Govortsova,F,19.0,180.0,65.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Singles,,Belarus
42124,Olga Alekseyevna Govortsova,F,19.0,180.0,65.0,Belarus-2,BLR,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Doubles,,Belarus
42141,Boris Abramovich Goykhman,M,33.0,182.0,83.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo,,Russia
42141,Boris Abramovich Goykhman,M,37.0,182.0,83.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo,Bronze,Russia
42141,Boris Abramovich Goykhman,M,41.0,182.0,83.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo,Silver,Russia
42144,Tatyana Gennadyevna Goyshchik (-Nasonova),F,28.0,165.0,57.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 4 X 400 Metres Relay,Gold,Russia
42171,Igor Grabovetchi,M,28.0,188.0,104.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Heavyweight, Greco-Roman",,Moldova
42172,Mariya Aleksandrovna Grabovetskaya,F,21.0,180.0,113.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Super-Heavyweight,Bronze,Kazakhstan
42174,Igor Vladimirovich Grabovsky,M,23.0,190.0,88.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo,Bronze,Russia
42184,Igor Grabucea,M,32.0,154.0,56.0,Moldova,MDA,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Bantamweight,,Moldova
42186,Aiga Grabuste,F,20.0,178.0,66.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Heptathlon,,Latvia
42186,Aiga Grabuste,F,24.0,178.0,66.0,Latvia,LAT,2012 Summer,2012,Summer,London,Athletics,Athletics Heptathlon,,Latvia
42197,Rafael Davidovich Grach,M,23.0,173.0,73.0,Soviet Union,RUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating 500 Metres,Silver,Russia
42197,Rafael Davidovich Grach,M,27.0,173.0,73.0,Soviet Union,RUS,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating 500 Metres,Bronze,Russia
42197,Rafael Davidovich Grach,M,31.0,173.0,73.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,Speed Skating 500 Metres,,Russia
42199,Tatyana Aleksandrovna Gracheva,F,23.0,180.0,74.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball,,Russia
42199,Tatyana Aleksandrovna Gracheva,F,27.0,180.0,74.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball,Silver,Russia
42200,Konstantin Nikolayevich Grachov,M,29.0,166.0,63.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics 400 Metres,,Russia
42200,Konstantin Nikolayevich Grachov,M,29.0,166.0,63.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics 4 X 400 Metres Relay,,Russia
42200,Konstantin Nikolayevich Grachov,M,33.0,166.0,63.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics 400 Metres,,Russia
42200,Konstantin Nikolayevich Grachov,M,33.0,166.0,63.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics 4 X 400 Metres Relay,,Russia
42244,Olga Borisovna Graf,F,30.0,160.0,56.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating 3,000 Metres",Bronze,Russia
42244,Olga Borisovna Graf,F,30.0,160.0,56.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating 5,000 Metres",,Russia
42244,Olga Borisovna Graf,F,30.0,160.0,56.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Team Pursuit 6 Laps,Bronze,Russia
42335,Aleksandr Grigoryevich Gramovich,M,22.0,185.0,85.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Canadian Doubles, 1,000 Metres",,Russia
42336,Oleg Mikhaylovich Grams,M,24.0,200.0,103.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball,,Russia
42401,Sergey Yuryevich Grankin,M,23.0,195.0,96.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball,Bronze,Russia
42401,Sergey Yuryevich Grankin,M,27.0,195.0,96.0,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball,Gold,Russia
42401,Sergey Yuryevich Grankin,M,31.0,195.0,96.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball,,Russia
42402,Svetlana Anatolyevna Grankovskaya,F,28.0,165.0,68.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Sprint,,Russia
42402,Svetlana Anatolyevna Grankovskaya,F,28.0,165.0,68.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling 500 Metres Time Trial,,Russia
42402,Svetlana Anatolyevna Grankovskaya,F,32.0,165.0,68.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Sprint,,Russia
42482,Vladimir Vladimirovich Graudyn,M,24.0,182.0,70.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics 800 Metres,,Russia
42483,Yuliya Igorevna Graudyn (Filipova-),F,25.0,174.0,63.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 100 Metres Hurdles,,Russia
42483,Yuliya Igorevna Graudyn (Filipova-),F,29.0,174.0,63.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 100 Metres Hurdles,,Russia
42576,Anastasia Grebenkina,F,27.0,168.0,53.0,Armenia,ARM,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,,Armenia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Team All-Around,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Parallel Bars,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horizontal Bar,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Rings,,Russia
42577,Georgy Olegovich Grebenkov,M,22.0,172.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Pommelled Horse,,Russia
42579,Vladimir Alekseyevich Grebennikov,M,27.0,177.0,81.0,Soviet Union,RUS,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey,Bronze,Russia
42580,Alla Grebennikova (-Kostadinova),F,19.0,178.0,67.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 100 Metres Breaststroke,,Russia
42580,Alla Grebennikova (-Kostadinova),F,19.0,178.0,67.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 200 Metres Breaststroke,,Russia
42580,Alla Grebennikova (-Kostadinova),F,19.0,178.0,67.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 4 X 100 Metres Medley Relay,,Russia
42581,Aleksandr Vasilyevich Grebenyuk,M,25.0,188.0,94.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Decathlon,,Russia
42584,Denis Sergeevich Grebeshkov,M,26.0,185.0,88.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia
42586,Oleg Nikolayevich Grebnev,M,24.0,206.0,110.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball,Gold,Russia
42586,Oleg Nikolayevich Grebnev,M,28.0,206.0,110.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Handball,Handball,,Russia
42591,Andrey Vladimirovich Grechin,M,20.0,199.0,99.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 50 Metres Freestyle,,Russia
42591,Andrey Vladimirovich Grechin,M,20.0,199.0,99.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 100 Metres Freestyle,,Russia
42591,Andrey Vladimirovich Grechin,M,20.0,199.0,99.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Russia
42591,Andrey Vladimirovich Grechin,M,20.0,199.0,99.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 4 X 100 Metres Medley Relay,,Russia
42591,Andrey Vladimirovich Grechin,M,24.0,199.0,99.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming 50 Metres Freestyle,,Russia
42591,Andrey Vladimirovich Grechin,M,24.0,199.0,99.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming 4 X 100 Metres Freestyle Relay,Bronze,Russia
42591,Andrey Vladimirovich Grechin,M,24.0,199.0,99.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming 4 X 100 Metres Medley Relay,,Russia
42591,Andrey Vladimirovich Grechin,M,28.0,199.0,99.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 100 Metres Freestyle,,Russia
42591,Andrey Vladimirovich Grechin,M,28.0,199.0,99.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Russia
42592,Yelizaveta Andriyanovna Grechishnikova,F,28.0,168.0,50.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,"Athletics 10,000 Metres",,Russia
42593,Yevdokia Yuryevna Grechishnikova,F,25.0,167.0,55.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Individual,,Russia
42593,Yevdokia Yuryevna Grechishnikova,F,29.0,167.0,55.0,Russia,RUS,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Individual,,Russia
42814,Denis Belyanovich Gribanov,M,30.0,190.0,74.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Two Person Dinghy,,Russia
42816,Irina Petrovna Gribko,F,23.0,185.0,82.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Coxed Eights,,Russia
42817,Ilze Gribule,F,20.0,175.0,81.0,Latvia,LAT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Javelin Throw,,Latvia
42818,Mihail Gribuencov,M,22.0,175.0,68.0,Moldova,MDA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon 10 Kilometres Sprint,,Moldova
42818,Mihail Gribuencov,M,22.0,175.0,68.0,Moldova,MDA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon 20 Kilometres,,Moldova
42818,Mihail Gribuencov,M,26.0,175.0,68.0,Moldova,MDA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 10 Kilometres Sprint,,Moldova
42892,Darius Grigalionis,M,19.0,195.0,95.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Backstroke,,Lithuania
42892,Darius Grigalionis,M,19.0,195.0,95.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 100 Metres Medley Relay,,Lithuania
42892,Darius Grigalionis,M,23.0,195.0,95.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 100 Metres Backstroke,,Lithuania
42892,Darius Grigalionis,M,27.0,195.0,95.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Swimming,Swimming 100 Metres Backstroke,,Lithuania
42893,Oto Grigalka,M,27.0,192.0,110.0,Soviet Union,LAT,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Shot Put,,Latvia
42893,Oto Grigalka,M,27.0,192.0,110.0,Soviet Union,LAT,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Discus Throw,,Latvia
42893,Oto Grigalka,M,31.0,192.0,110.0,Soviet Union,LAT,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Discus Throw,,Latvia
42895,Apolinaras Grigas,M,23.0,183.0,80.0,Soviet Union,LTU,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Coxless Pairs,,Lithuania
42901,Marius Grigonis,M,22.0,198.0,88.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball,,Lithuania
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Individual All-Around,,Belarus
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Team All-Around,,Belarus
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Floor Exercise,,Belarus
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Horse Vault,,Belarus
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Balance Beam,,Belarus
42916,Anastasija Grigorjeva,F,22.0,169.0,65.0,Latvia,LAT,2012 Summer,2012,Summer,London,Wrestling,"Wrestlingmiddleweight, Freestyle",,Latvia
42916,Anastasija Grigorjeva,F,26.0,169.0,65.0,Latvia,LAT,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestlingmiddleweight, Freestyle",,Latvia
42921,Yury Nikolayevich Grigorovsky,M,21.0,178.0,83.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo,Silver,Russia
42921,Yury Nikolayevich Grigorovsky,M,29.0,178.0,83.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo,Silver,Russia
42922,Aghvan Grigoryan,M,27.0,168.0,98.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Heavyweight I,,Armenia
42923,Artur Razmikovich Grigoryan,M,24.0,174.0,60.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Lightweight,,Russia
42924,Kirill Akopovich Grigoryan,M,24.0,179.0,88.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,Bronze,Russia
42925,Aleksandr Nikolayevich Grigoryev,M,24.0,188.0,84.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics High Jump,,Russia
42926,Leonid Grigoryev,M,25.0,176.0,67.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Long Jump,,Russia
42927,Oleg Georgiyevich Grigoryev,M,22.0,156.0,54.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Boxing,Boxing Bantamweight,Gold,Russia
42927,Oleg Georgiyevich Grigoryev,M,26.0,156.0,54.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Bantamweight,,Russia
42928,Sergey Grigoryev,M,31.0,180.0,70.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics 50 Kilometres Walk,,Russia
42928,Sergey Grigoryev,M,34.0,180.0,70.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics 50 Kilometres Walk,,Russia
42929,Vladimir Viktorovich Grigoryev,M,19.0,178.0,83.0,Ukraine,UKR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,Short Track Speed Skating 500 Metres,,Ukraine
42929,Vladimir Viktorovich Grigoryev,M,19.0,178.0,83.0,Ukraine,UKR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating 1,000 Metres",,Ukraine
42929,Vladimir Viktorovich Grigoryev,M,19.0,178.0,83.0,Ukraine,UKR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating 1,500 Metres",,Ukraine
42929,Vladimir Viktorovich Grigoryev,M,23.0,178.0,83.0,Ukraine,UKR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,Short Track Speed Skating 500 Metres,,Ukraine
42929,Vladimir Viktorovich Grigoryev,M,23.0,178.0,83.0,Ukraine,UKR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating 1,000 Metres",,Ukraine
42929,Vladimir Viktorovich Grigoryev,M,31.0,178.0,83.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating 500 Metres,,Russia
42929,Vladimir Viktorovich Grigoryev,M,31.0,178.0,83.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating 1,000 Metres",Silver,Russia
42929,Vladimir Viktorovich Grigoryev,M,31.0,178.0,83.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating 5,000 Metres Relay",Gold,Russia
42930,Vyacheslav Grigoryev,M,25.0,178.0,72.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Foil, Individual",,Russia
42930,Vyacheslav Grigoryev,M,25.0,178.0,72.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Foil, Team",,Russia
42930,Vyacheslav Grigoryev,M,29.0,178.0,72.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Foil, Individual",,Kazakhstan
42931,Kseniya Grigoryeva,F,22.0,180.0,60.0,Uzbekistan,UZB,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Giant Slalom,,Uzbekistan
42931,Kseniya Grigoryeva,F,22.0,180.0,60.0,Uzbekistan,UZB,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Slalom,,Uzbekistan
42931,Kseniya Grigoryeva,F,26.0,180.0,60.0,Uzbekistan,UZB,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Giant Slalom,,Uzbekistan
42931,Kseniya Grigoryeva,F,26.0,180.0,60.0,Uzbekistan,UZB,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Slalom,,Uzbekistan
42932,Lidiya Nikolayevna Grigoryeva (Nikiforova-),F,26.0,163.0,49.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics 10,000 Metres",,Russia
42932,Lidiya Nikolayevna Grigoryeva (Nikiforova-),F,30.0,163.0,49.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,"Athletics 10,000 Metres",,Russia
42933,Marina Gennadyevna Grigoryeva,F,23.0,170.0,58.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Air Rifle 10 Metres,,Russia
42934,Nataliya Grigoryeva,F,26.0,185.0,82.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Coxed Eights,,Russia
42935,Yelena Anatolyevna Grigoryeva,F,19.0,159.0,48.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,,Belarus
42991,Lina Grinikait (-Samuole),F,21.0,167.0,62.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 100 Metres,,Lithuania
42991,Lina Grinikait (-Samuole),F,25.0,167.0,62.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics 100 Metres,,Lithuania
43003,Boris Grinkevich,M,23.0,196.0,112.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Super-Heavyweight, Freestyle",,Belarus
43004,Sergey Mikhaylovich Grinkov,M,21.0,183.0,74.0,Soviet Union-1,RUS,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia
43004,Sergey Mikhaylovich Grinkov,M,27.0,183.0,74.0,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia
43008,Leonid Vladimirovich Grinyov,M,24.0,178.0,72.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Foil, Individual",,Russia
43009,Anna Sergeyevna Grinyova,F,28.0,185.0,87.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo,Bronze,Russia
43021,Boris Andreyevich Grishayev,M,26.0,165.0,50.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Marathon,,Russia
43022,Nadezhda Sergeyevna Grishayeva,F,23.0,195.0,82.0,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball,,Russia
43023,Sergey Nikolayevich Grishchenko,M,24.0,174.0,67.0,Soviet Union,UKR,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Downhill,,Ukraine
